academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,vacant_seats,lateral_entry_seats,pwd_seats,defence_seats,category_seats,source_file,source_page,needs_review,review_reason
2024-25,DSE,03224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",Un-Aided,Un-Aided,false,51,0322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),,45,0,,,0,6,,,37,6,4,4,"{""OPEN"":{""general"":11,""ladies"":5},""SC"":{""general"":4,""ladies"":2},""ST"":{""general"":2,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":6,""ladies"":3},""SEBC"":{""general"":3,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,234,false,
2024-25,DSE,03277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,16,0327724510,Computer Engineering,,15,0,,,0,1,,,7,6,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,235,false,
2024-25,DSE,03277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,20,0327724610,Information Technology,,18,0,,,0,2,,,10,6,2,2,"{""OPEN"":{""general"":5,""ladies"":2},""SC"":{""general"":2,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":0},""SEBC"":{""general"":1,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,235,false,
2024-25,DSE,03277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,69,0327735610,Electrical Engg[Electronics and Power],,61,0,,,1,7,,,53,6,6,6,"{""OPEN"":{""general"":15,""ladies"":6},""SC"":{""general"":5,""ladies"":3},""ST"":{""general"":3,""ladies"":1},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":8,""ladies"":4},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,235,false,
2024-25,DSE,03277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,70,0327761510,Mechanical & Automation Engineering,,62,0,,,1,7,,,54,6,6,6,"{""OPEN"":{""general"":15,""ladies"":7},""SC"":{""general"":6,""ladies"":2},""ST"":{""general"":3,""ladies"":1},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":8,""ladies"":4},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,236,false,
2024-25,DSE,03277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,74,0327793410,Civil Engineering and Planning,,66,0,,,1,7,,,58,6,6,6,"{""OPEN"":{""general"":16,""ladies"":7},""SC"":{""general"":6,""ladies"":2},""ST"":{""general"":3,""ladies"":2},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":1,""ladies"":1},""NTC"":{""general"":1,""ladies"":1},""NTD"":{""general"":1,""ladies"":1},""OBC"":{""general"":9,""ladies"":3},""SEBC"":{""general"":5,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,236,false,
2024-25,DSE,03277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,62,0327793510,Electronics and BiomedicalÂ Engineering,,54,0,,,1,7,,,46,6,6,6,"{""OPEN"":{""general"":12,""ladies"":6},""SC"":{""general"":4,""ladies"":3},""ST"":{""general"":2,""ladies"":2},""VJDT"":{""general"":2,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":7,""ladies"":3},""SEBC"":{""general"":3,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,236,false,
2024-25,DSE,03351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,36,0335119110,Civil Engineering,,33,0,,,0,3,,,29,3,4,4,"{""OPEN"":{""general"":7,""ladies"":4},""SC"":{""general"":3,""ladies"":2},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":4,""ladies"":2},""SEBC"":{""general"":3,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,237,false,
2024-25,DSE,03351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,24,0335124510,Computer Engineering,,20,0,,,0,4,,,12,6,2,2,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,237,false,
2024-25,DSE,03351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,75,0335161210,Mechanical Engineering,,67,0,,,1,7,,,59,6,6,6,"{""OPEN"":{""general"":17,""ladies"":7},""SC"":{""general"":6,""ladies"":2},""ST"":{""general"":4,""ladies"":1},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":1,""ladies"":1},""NTC"":{""general"":2,""ladies"":1},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":8,""ladies"":4},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,237,false,
2024-25,DSE,03351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,26,0335191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),,23,0,,,0,3,,,15,6,2,2,"{""OPEN"":{""general"":6,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,238,false,
2024-25,DSE,03353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",Un-Aided,Un-Aided,false,74,0335319110,Civil Engineering,,66,0,,,1,7,,,58,6,6,6,"{""OPEN"":{""general"":16,""ladies"":7},""SC"":{""general"":6,""ladies"":3},""ST"":{""general"":3,""ladies"":1},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":2,""ladies"":0},""NTC"":{""general"":1,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":9,""ladies"":3},""SEBC"":{""general"":5,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,239,false,
2024-25,DSE,03353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",Un-Aided,Un-Aided,false,50,0335324510,Computer Engineering,,48,0,,,0,2,,,33,12,4,4,"{""OPEN"":{""general"":12,""ladies"":5},""SC"":{""general"":4,""ladies"":2},""ST"":{""general"":2,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":1},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":6,""ladies"":3},""SEBC"":{""general"":3,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,239,false,
2024-25,DSE,03353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",Un-Aided,Un-Aided,false,20,0335324610,Information Technology,,17,0,,,0,3,,,13,3,2,2,"{""OPEN"":{""general"":5,""ladies"":2},""SC"":{""general"":2,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,239,false,
2024-25,DSE,03353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",Un-Aided,Un-Aided,false,73,0335329310,Electrical Engineering,,65,0,,,1,7,,,57,6,6,6,"{""OPEN"":{""general"":16,""ladies"":7},""SC"":{""general"":5,""ladies"":3},""ST"":{""general"":3,""ladies"":2},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":1,""ladies"":1},""NTC"":{""general"":2,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":8,""ladies"":4},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,240,false,
2024-25,DSE,03353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",Un-Aided,Un-Aided,false,37,0335361210,Mechanical Engineering,,34,0,,,0,3,,,30,3,4,4,"{""OPEN"":{""general"":8,""ladies"":4},""SC"":{""general"":3,""ladies"":1},""ST"":{""general"":2,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":5,""ladies"":1},""SEBC"":{""general"":2,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,240,false,
2024-25,DSE,03353,"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat, Mumbai",Un-Aided,Un-Aided,false,44,0335392110,Artificial Intelligence and Machine Learning,,38,0,,,0,6,,,30,6,4,4,"{""OPEN"":{""general"":9,""ladies"":4},""SC"":{""general"":4,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":5,""ladies"":2},""SEBC"":{""general"":3,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,240,false,
2024-25,DSE,03423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided - Linguistic Minority - Hindi,Un-Aided - Linguistic Minority - Hindi,false,25,0342319110,Civil Engineering,,25,13,,,0,0,,,22,3,0,0,"{""OPEN"":{""general"":9,""ladies"":3},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,241,false,
2024-25,DSE,03423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided - Linguistic Minority - Hindi,Un-Aided - Linguistic Minority - Hindi,false,22,0342324510,Computer Engineering,,22,12,,,0,0,,,4,18,0,0,"{""OPEN"":{""general"":8,""ladies"":2},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,241,false,
2024-25,DSE,03423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided - Linguistic Minority - Hindi,Un-Aided - Linguistic Minority - Hindi,false,22,0342324610,Information Technology,,22,12,,,0,0,,,4,18,0,0,"{""OPEN"":{""general"":6,""ladies"":4},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,241,false,
2024-25,DSE,03423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided - Linguistic Minority - Hindi,Un-Aided - Linguistic Minority - Hindi,false,18,0342337210,Electronics and Telecommunication Engg,,18,10,,,0,0,,,12,6,0,0,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,242,false,
2024-25,DSE,03423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided - Linguistic Minority - Hindi,Un-Aided - Linguistic Minority - Hindi,false,27,0342361210,Mechanical Engineering,,27,14,,,0,0,,,24,3,0,0,"{""OPEN"":{""general"":9,""ladies"":4},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,242,false,
2024-25,DSE,03423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided - Linguistic Minority - Hindi,Un-Aided - Linguistic Minority - Hindi,false,8,0342390010,Electronics and Computer Science,,8,5,,,0,0,,,2,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,242,false,
2024-25,DSE,03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,76,0343619110,Civil Engineering,,68,0,,,1,7,,,60,6,6,6,"{""OPEN"":{""general"":17,""ladies"":7},""SC"":{""general"":6,""ladies"":2},""ST"":{""general"":3,""ladies"":2},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":2,""ladies"":0},""NTC"":{""general"":2,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":9,""ladies"":4},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,243,false,
2024-25,DSE,03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,62,0343624510,Computer Engineering,,56,0,,,1,5,,,45,9,6,6,"{""OPEN"":{""general"":14,""ladies"":5},""SC"":{""general"":5,""ladies"":2},""ST"":{""general"":2,""ladies"":2},""VJDT"":{""general"":2,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":7,""ladies"":3},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,243,false,
2024-25,DSE,03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,75,0343629310,Electrical Engineering,,67,0,,,1,7,,,59,6,6,6,"{""OPEN"":{""general"":17,""ladies"":7},""SC"":{""general"":5,""ladies"":3},""ST"":{""general"":3,""ladies"":2},""VJDT"":{""general"":2,""ladies"":0},""NTB"":{""general"":1,""ladies"":1},""NTC"":{""general"":2,""ladies"":1},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":9,""ladies"":3},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,243,false,
2024-25,DSE,03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,76,0343661210,Mechanical Engineering,,68,0,,,1,7,,,60,6,6,6,"{""OPEN"":{""general"":17,""ladies"":7},""SC"":{""general"":6,""ladies"":2},""ST"":{""general"":4,""ladies"":1},""VJDT"":{""general"":2,""ladies"":0},""NTB"":{""general"":1,""ladies"":1},""NTC"":{""general"":2,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":9,""ladies"":3},""SEBC"":{""general"":5,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,244,false,
2024-25,DSE,03436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,47,0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),,42,0,,,0,5,,,34,6,4,4,"{""OPEN"":{""general"":10,""ladies"":5},""SC"":{""general"":3,""ladies"":2},""ST"":{""general"":2,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":5,""ladies"":3},""SEBC"":{""general"":3,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,244,false,
2024-25,DSE,03439,"Anjuman-I-Islams Kalsekar Technical Campus, Panvel",Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,52,0343919110,Civil Engineering,,52,27,,,0,0,,,46,6,0,0,"{""OPEN"":{""general"":17,""ladies"":8},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,245,false,
2024-25,DSE,03439,"Anjuman-I-Islams Kalsekar Technical Campus, Panvel",Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,7,0343924510,Computer Engineering,,7,6,,,0,0,,,1,6,0,0,"{""OPEN"":{""general"":0,""ladies"":1},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,245,false,
2024-25,DSE,03439,"Anjuman-I-Islams Kalsekar Technical Campus, Panvel",Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,50,0343929310,Electrical Engineering,,50,30,,,0,0,,,44,6,0,0,"{""OPEN"":{""general"":15,""ladies"":5},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,245,false,
2024-25,DSE,03439,"Anjuman-I-Islams Kalsekar Technical Campus, Panvel",Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,25,0343961210,Mechanical Engineering,,25,20,,,0,0,,,19,6,0,0,"{""OPEN"":{""general"":4,""ladies"":1},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,246,false,
2024-25,DSE,03439,"Anjuman-I-Islams Kalsekar Technical Campus, Panvel",Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,9,0343990010,Electronics and Computer Science,,9,8,,,0,0,,,3,6,0,0,"{""OPEN"":{""general"":0,""ladies"":1},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,246,false,
2024-25,DSE,03439,"Anjuman-I-Islams Kalsekar Technical Campus, Panvel",Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,9,0343991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),,9,8,,,0,0,,,3,6,0,0,"{""OPEN"":{""general"":1,""ladies"":0},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,246,false,
2024-25,DSE,03439,"Anjuman-I-Islams Kalsekar Technical Campus, Panvel",Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,6,0343991210,Computer Science and Engineering(Data Science),,6,5,,,0,0,,,0,6,0,0,"{""OPEN"":{""general"":1,""ladies"":0},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,247,false,
2024-25,DSE,03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,102,0344019110,Civil Engineering,,93,0,,,1,8,,,82,9,10,10,"{""OPEN"":{""general"":22,""ladies"":10},""SC"":{""general"":9,""ladies"":3},""ST"":{""general"":4,""ladies"":2},""VJDT"":{""general"":2,""ladies"":0},""NTB"":{""general"":2,""ladies"":1},""NTC"":{""general"":2,""ladies"":1},""NTD"":{""general"":1,""ladies"":1},""OBC"":{""general"":12,""ladies"":6},""SEBC"":{""general"":6,""ladies"":3}}",dse_seat_matrix_2024_25.pdf,248,false,
2024-25,DSE,03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,45,0344024510,Computer Engineering,,43,0,,,0,2,,,37,5,4,4,"{""OPEN"":{""general"":10,""ladies"":5},""SC"":{""general"":4,""ladies"":2},""ST"":{""general"":2,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":5,""ladies"":3},""SEBC"":{""general"":3,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,248,false,
2024-25,DSE,03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,53,0344037210,Electronics and Telecommunication Engg,,48,0,,,0,5,,,42,5,4,4,"{""OPEN"":{""general"":12,""ladies"":5},""SC"":{""general"":4,""ladies"":2},""ST"":{""general"":2,""ladies"":1},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":6,""ladies"":2},""SEBC"":{""general"":4,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,248,false,
2024-25,DSE,03440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,112,0344061210,Mechanical Engineering,,101,0,,,1,10,,,90,9,10,10,"{""OPEN"":{""general"":25,""ladies"":10},""SC"":{""general"":9,""ladies"":4},""ST"":{""general"":5,""ladies"":2},""VJDT"":{""general"":3,""ladies"":0},""NTB"":{""general"":1,""ladies"":1},""NTC"":{""general"":2,""ladies"":2},""NTD"":{""general"":1,""ladies"":1},""OBC"":{""general"":14,""ladies"":5},""SEBC"":{""general"":7,""ladies"":3}}",dse_seat_matrix_2024_25.pdf,249,false,
2024-25,DSE,03445,"Vishvatmak Jangli Maharaj Ashram Trusts Vishvatmak Om Gurudev College of Engineering, Mohili-Aghai, Shahpur.",Un-Aided,Un-Aided,false,69,0344519110,Civil Engineering,,61,0,,,1,7,,,53,6,6,6,"{""OPEN"":{""general"":14,""ladies"":7},""SC"":{""general"":6,""ladies"":2},""ST"":{""general"":3,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":1,""ladies"":1},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":8,""ladies"":4},""SEBC"":{""general"":4,""ladies"":2}}",dse_seat_matrix_2024_25.pdf,250,false,
2024-25,DSE,03445,"Vishvatmak Jangli Maharaj Ashram Trusts Vishvatmak Om Gurudev College of Engineering, Mohili-Aghai, Shahpur.",Un-Aided,Un-Aided,false,29,0344524510,Computer Engineering,,26,0,,,0,3,,,18,6,2,2,"{""OPEN"":{""general"":7,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":4,""ladies"":1},""SEBC"":{""general"":1,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,250,false,
