academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,32324,,75.24,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,LST,ST,LADIES,STATE,VII,,11010,,85.00,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,18827,,81.08,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,20088,,80.51,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,31717,,75.49,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,57717,,51.77,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LSC,SC,LADIES,STATE,II,,31021,,75.79,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LNTB,NTB,LADIES,STATE,II,,45741,,69.13,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LOBC,OBC,LADIES,STATE,II,,21244,,79.95,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Un-Aided,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,2519,,91.05,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
