academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,source_file,source_page,needs_review,review_reason
2024-25,FE,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Un-Aided,Un-Aided,false,48,0320029310,Electrical Engineering,60,39,0,9,12,0,6,0320029311,3,FE_2024_SeatMatrix.pdf,1184,false,
2024-25,FE,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Un-Aided,Un-Aided,false,48,0320037210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,0320037211,3,FE_2024_SeatMatrix.pdf,1185,false,
2024-25,FE,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Un-Aided,Un-Aided,false,24,0320050710,Chemical Engineering,30,19,0,5,6,0,3,,0,FE_2024_SeatMatrix.pdf,1186,false,
2024-25,FE,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Un-Aided,Un-Aided,false,72,0320061210,Mechanical Engineering,90,58,0,14,18,1,9,0320061211,5,FE_2024_SeatMatrix.pdf,1187,false,
2024-25,FE,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Un-Aided,Un-Aided,false,48,0320091010,Computer Science and Engineering(Cyber Security),60,39,0,9,12,0,6,0320091011,3,FE_2024_SeatMatrix.pdf,1188,false,
2024-25,FE,03200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",Un-Aided,Un-Aided,false,48,0320091110,Computer Science and Engineering(Artificial,60,39,0,9,12,0,6,0320091111,3,FE_2024_SeatMatrix.pdf,1189,false,
2024-25,FE,03201,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,60,0320119110,Civil Engineering,60,25,31,4,0,0,0,,0,FE_2024_SeatMatrix.pdf,1190,false,
2024-25,FE,03201,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,96,0320124510,Computer Engineering,120,30,61,5,24,0,0,0320124511,6,FE_2024_SeatMatrix.pdf,1191,false,
2024-25,FE,03201,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,60,0320161210,Mechanical Engineering,60,25,31,4,0,0,0,,0,FE_2024_SeatMatrix.pdf,1192,false,
2024-25,FE,03201,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,0320190010,Electronics and Computer Science,60,14,31,3,12,0,0,0320190011,3,FE_2024_SeatMatrix.pdf,1193,false,
2024-25,FE,03201,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,0320199510,Artificial Intelligence and Data Science,60,14,31,3,12,0,0,0320199511,3,FE_2024_SeatMatrix.pdf,1194,false,
2024-25,FE,03202,Rajendra Mane College of Engineering & Technology Ambav Deorukh,Un-Aided,Un-Aided,false,48,0320224510,Computer Engineering,60,39,0,9,12,0,6,0320224511,3,FE_2024_SeatMatrix.pdf,1195,false,
2024-25,FE,03202,Rajendra Mane College of Engineering & Technology Ambav Deorukh,Un-Aided,Un-Aided,false,30,0320260210,Automobile Engineering,30,25,0,5,0,0,3,,0,FE_2024_SeatMatrix.pdf,1196,false,
2024-25,FE,03202,Rajendra Mane College of Engineering & Technology Ambav Deorukh,Un-Aided,Un-Aided,false,60,0320261210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1197,false,
2024-25,FE,03202,Rajendra Mane College of Engineering & Technology Ambav Deorukh,Un-Aided,Un-Aided,false,24,0320290010,Electronics and Computer Science,30,19,0,5,6,0,3,0320290011,2,FE_2024_SeatMatrix.pdf,1198,false,
2024-25,FE,03203,"Atharva College of Engineering,Malad(West),Mumbai",Un-Aided,Un-Aided,false,96,0320324510,Computer Engineering,120,78,0,18,24,1,12,0320324511,6,FE_2024_SeatMatrix.pdf,1199,false,
2024-25,FE,03203,"Atharva College of Engineering,Malad(West),Mumbai",Un-Aided,Un-Aided,false,96,0320324610,Information Technology,120,78,0,18,24,1,12,0320324611,6,FE_2024_SeatMatrix.pdf,1200,false,
2024-25,FE,03203,"Atharva College of Engineering,Malad(West),Mumbai",Un-Aided,Un-Aided,false,48,0320329310,Electrical Engineering,60,39,0,9,12,0,6,,0,FE_2024_SeatMatrix.pdf,1201,false,
2024-25,FE,03203,"Atharva College of Engineering,Malad(West),Mumbai",Un-Aided,Un-Aided,false,96,0320337210,Electronics and Telecommunication Engg,120,78,0,18,24,1,12,0320337211,6,FE_2024_SeatMatrix.pdf,1202,false,
2024-25,FE,03203,"Atharva College of Engineering,Malad(West),Mumbai",Un-Aided,Un-Aided,false,48,0320390010,Electronics and Computer Science,60,39,0,9,12,0,6,0320390011,3,FE_2024_SeatMatrix.pdf,1203,false,
2024-25,FE,03204,"St. Francis Institute of Technology,Borivali, Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,144,0320424510,Computer Engineering,180,44,92,8,36,0,0,0320424511,9,FE_2024_SeatMatrix.pdf,1204,false,
2024-25,FE,03204,"St. Francis Institute of Technology,Borivali, Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,96,0320424610,Information Technology,120,30,61,5,24,0,0,0320424611,6,FE_2024_SeatMatrix.pdf,1205,false,
2024-25,FE,03204,"St. Francis Institute of Technology,Borivali, Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,60,0320429310,Electrical Engineering,60,25,31,4,0,0,0,,0,FE_2024_SeatMatrix.pdf,1206,false,
2024-25,FE,03204,"St. Francis Institute of Technology,Borivali, Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,96,0320437210,Electronics and Telecommunication Engg,120,30,61,5,24,0,0,0320437211,6,FE_2024_SeatMatrix.pdf,1207,false,
2024-25,FE,03204,"St. Francis Institute of Technology,Borivali, Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,60,0320461210,Mechanical Engineering,60,25,31,4,0,0,0,0320461211,3,FE_2024_SeatMatrix.pdf,1208,false,
2024-25,FE,03204,"St. Francis Institute of Technology,Borivali, Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,48,0320490010,Electronics and Computer Science,60,14,31,3,12,0,0,0320490011,3,FE_2024_SeatMatrix.pdf,1209,false,
2024-25,FE,03204,"St. Francis Institute of Technology,Borivali, Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,48,0320492110,Artificial Intelligence and Machine Learning,60,14,31,3,12,0,0,0320492111,3,FE_2024_SeatMatrix.pdf,1210,false,
2024-25,FE,03206,"S.S.P.M.'s College of Engineering, Kankavli",Un-Aided,Un-Aided,false,48,0320624510,Computer Engineering,60,39,0,9,12,0,6,0320624511,3,FE_2024_SeatMatrix.pdf,1211,false,
2024-25,FE,03206,"S.S.P.M.'s College of Engineering, Kankavli",Un-Aided,Un-Aided,false,30,0320629310,Electrical Engineering,30,25,0,5,0,0,3,0320629311,2,FE_2024_SeatMatrix.pdf,1212,false,
2024-25,FE,03206,"S.S.P.M.'s College of Engineering, Kankavli",Un-Aided,Un-Aided,false,24,0320656610,Computer Science,30,19,0,5,6,0,3,,0,FE_2024_SeatMatrix.pdf,1213,false,
2024-25,FE,03206,"S.S.P.M.'s College of Engineering, Kankavli",Un-Aided,Un-Aided,false,60,0320661210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1214,false,
2024-25,FE,03206,"S.S.P.M.'s College of Engineering, Kankavli",Un-Aided,Un-Aided,false,30,0320662410,Mechatronics Engineering,30,25,0,5,0,0,3,,0,FE_2024_SeatMatrix.pdf,1215,false,
2024-25,FE,03206,"S.S.P.M.'s College of Engineering, Kankavli",Un-Aided,Un-Aided,false,48,0320690010,Electronics and Computer Science,60,39,0,9,12,0,6,0320690011,3,FE_2024_SeatMatrix.pdf,1216,false,
2024-25,FE,03206,"S.S.P.M.'s College of Engineering, Kankavli",Un-Aided,Un-Aided,false,48,0320691110,Computer Science and Engineering(Artificial,60,39,0,9,12,0,6,0320691111,3,FE_2024_SeatMatrix.pdf,1217,false,
2024-25,FE,03208,"Don Bosco Institute of Technology, Mumbai",Un-Aided Religious Minority - Roman Catholics,Un-Aided Religious Minority - Roman Catholics,false,120,0320824510,Computer Engineering,120,50,61,9,0,0,0,0320824511,6,FE_2024_SeatMatrix.pdf,1218,false,
2024-25,FE,03208,"Don Bosco Institute of Technology, Mumbai",Un-Aided Religious Minority - Roman Catholics,Un-Aided Religious Minority - Roman Catholics,false,60,0320824610,Information Technology,60,25,31,4,0,0,0,0320824611,3,FE_2024_SeatMatrix.pdf,1219,false,
2024-25,FE,03208,"Don Bosco Institute of Technology, Mumbai",Un-Aided Religious Minority - Roman Catholics,Un-Aided Religious Minority - Roman Catholics,false,60,0320837210,Electronics and Telecommunication Engg,60,25,31,4,0,0,0,0320837211,3,FE_2024_SeatMatrix.pdf,1220,false,
2024-25,FE,03208,"Don Bosco Institute of Technology, Mumbai",Un-Aided Religious Minority - Roman Catholics,Un-Aided Religious Minority - Roman Catholics,false,60,0320861210,Mechanical Engineering,60,25,31,4,0,0,0,0320861211,3,FE_2024_SeatMatrix.pdf,1221,false,
2024-25,FE,03210,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Un-Aided Linguistic Minority - Punjabi,Un-Aided Linguistic Minority - Punjabi,false,144,0321024510,Computer Engineering,180,44,92,8,36,0,0,0321024511,9,FE_2024_SeatMatrix.pdf,1222,false,
2024-25,FE,03210,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Un-Aided Linguistic Minority - Punjabi,Un-Aided Linguistic Minority - Punjabi,false,144,0321024610,Information Technology,180,44,92,8,36,0,0,0321024611,9,FE_2024_SeatMatrix.pdf,1223,false,
2024-25,FE,03210,"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Un-Aided Linguistic Minority - Punjabi,Un-Aided Linguistic Minority - Punjabi,false,48,0321037210,Electronics and Telecommunication Engg,60,14,31,3,12,0,0,0321037211,3,FE_2024_SeatMatrix.pdf,1224,false,
2024-25,FE,03212,"Watumull Institute of Engineering & Technology, Ulhasnagar",Un-Aided Linguistic Minority - Sindhi,Un-Aided Linguistic Minority - Sindhi,false,30,0321219110,Civil Engineering,30,13,15,2,0,0,0,,0,FE_2024_SeatMatrix.pdf,1225,false,
2024-25,FE,03212,"Watumull Institute of Engineering & Technology, Ulhasnagar",Un-Aided Linguistic Minority - Sindhi,Un-Aided Linguistic Minority - Sindhi,false,162,0321224510,Computer Engineering,180,59,92,11,18,0,0,0321224511,9,FE_2024_SeatMatrix.pdf,1226,false,
2024-25,FE,03214,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,72,0321424510,Computer Engineering,90,22,46,4,18,0,0,0321424511,5,FE_2024_SeatMatrix.pdf,1227,false,
2024-25,FE,03214,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,48,0321424610,Information Technology,60,14,31,3,12,0,0,0321424611,3,FE_2024_SeatMatrix.pdf,1228,false,
2024-25,FE,03214,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,24,0321437210,Electronics and Telecommunication Engg,30,8,15,1,6,0,0,0321437211,2,FE_2024_SeatMatrix.pdf,1229,false,
2024-25,FE,03214,"Xavier Institute Of Engineering C/O Xavier Technical Institute,Mahim,Mumbai",Un-Aided Religious Minority - Christian,Un-Aided Religious Minority - Christian,false,48,0321492010,Computer Science and Engineering (Internet of,60,14,31,3,12,0,0,0321492011,3,FE_2024_SeatMatrix.pdf,1230,false,
2024-25,FE,03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Un-Aided,Un-Aided,false,60,0321619110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1231,false,
2024-25,FE,03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Un-Aided,Un-Aided,false,48,0321624510,Computer Engineering,60,39,0,9,12,0,6,0321624511,3,FE_2024_SeatMatrix.pdf,1232,false,
2024-25,FE,03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Un-Aided,Un-Aided,false,30,0321637210,Electronics and Telecommunication Engg,30,25,0,5,0,0,3,0321637211,2,FE_2024_SeatMatrix.pdf,1233,false,
2024-25,FE,03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Un-Aided,Un-Aided,false,60,0321650710,Chemical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1234,false,
2024-25,FE,03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Un-Aided,Un-Aided,false,30,0321661210,Mechanical Engineering,30,25,0,5,0,0,3,0321661211,2,FE_2024_SeatMatrix.pdf,1235,false,
2024-25,FE,03216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Un-Aided,Un-Aided,false,48,0321691110,Computer Science and Engineering(Artificial,60,39,0,9,12,0,6,0321691111,3,FE_2024_SeatMatrix.pdf,1236,false,
2024-25,FE,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Un-Aided,Un-Aided,false,60,0321719110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1237,false,
2024-25,FE,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Un-Aided,Un-Aided,false,48,0321724510,Computer Engineering,60,39,0,9,12,0,6,0321724511,3,FE_2024_SeatMatrix.pdf,1238,false,
2024-25,FE,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Un-Aided,Un-Aided,false,48,0321737210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,,0,FE_2024_SeatMatrix.pdf,1239,false,
2024-25,FE,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Un-Aided,Un-Aided,false,60,0321761210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1240,false,
2024-25,FE,03217,"Vighnaharata Trust's Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Un-Aided,Un-Aided,false,60,0321791610,Automation and Robotics,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1241,false,
2024-25,FE,03219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,0321919110,Civil Engineering,60,25,31,4,0,0,0,,0,FE_2024_SeatMatrix.pdf,1242,false,
2024-25,FE,03219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,120,0321924510,Computer Engineering,120,50,61,9,0,0,0,0321924511,6,FE_2024_SeatMatrix.pdf,1243,false,
2024-25,FE,03219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,30,0321924610,Information Technology,30,13,15,2,0,0,0,0321924611,2,FE_2024_SeatMatrix.pdf,1244,false,
2024-25,FE,03219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,0321929310,Electrical Engineering,60,25,31,4,0,0,0,,0,FE_2024_SeatMatrix.pdf,1245,false,
2024-25,FE,03219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,30,0321937210,Electronics and Telecommunication Engg,30,13,15,2,0,0,0,,0,FE_2024_SeatMatrix.pdf,1246,false,
2024-25,FE,03219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,0321961210,Mechanical Engineering,60,25,31,4,0,0,0,,0,FE_2024_SeatMatrix.pdf,1247,false,
2024-25,FE,03219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,0321991110,Computer Science and Engineering(Artificial,60,25,31,4,0,0,0,0321991111,3,FE_2024_SeatMatrix.pdf,1248,false,
2024-25,FE,03220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,48,0322019110,Civil Engineering,60,39,0,9,12,0,6,,0,FE_2024_SeatMatrix.pdf,1249,false,
2024-25,FE,03220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,34,0322024510,Computer Engineering,42,28,0,6,8,0,4,,0,FE_2024_SeatMatrix.pdf,1250,false,
2024-25,FE,03220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,34,0322024610,Information Technology,42,28,0,6,8,0,4,,0,FE_2024_SeatMatrix.pdf,1251,false,
2024-25,FE,03220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,24,0322025210,Cyber Security,30,19,0,5,6,0,3,,0,FE_2024_SeatMatrix.pdf,1252,false,
2024-25,FE,03220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,24,0322037210,Electronics and Telecommunication Engg,30,19,0,5,6,0,3,,0,FE_2024_SeatMatrix.pdf,1253,false,
2024-25,FE,03220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,48,0322061210,Mechanical Engineering,60,39,0,9,12,0,6,,0,FE_2024_SeatMatrix.pdf,1254,false,
2024-25,FE,03220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,24,0322092110,Artificial Intelligence and Machine Learning,30,19,0,5,6,0,3,,0,FE_2024_SeatMatrix.pdf,1255,false,
2024-25,FE,03221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",Un-Aided,Un-Aided,false,48,0322119110,Civil Engineering,60,39,0,9,12,0,6,,0,FE_2024_SeatMatrix.pdf,1256,false,
2024-25,FE,03221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",Un-Aided,Un-Aided,false,48,0322124510,Computer Engineering,60,39,0,9,12,0,6,0322124511,3,FE_2024_SeatMatrix.pdf,1257,false,
2024-25,FE,03221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",Un-Aided,Un-Aided,false,48,0322137210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,,0,FE_2024_SeatMatrix.pdf,1258,false,
2024-25,FE,03221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",Un-Aided,Un-Aided,false,48,0322161210,Mechanical Engineering,60,39,0,9,12,0,6,,0,FE_2024_SeatMatrix.pdf,1259,false,
2024-25,FE,03221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",Un-Aided,Un-Aided,false,96,0322191110,Computer Science and Engineering(Artificial,120,78,0,18,24,1,12,0322191111,6,FE_2024_SeatMatrix.pdf,1260,false,
2024-25,FE,03221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",Un-Aided,Un-Aided,false,48,0322192610,Electrical and Computer Engineering,60,39,0,9,12,0,6,0322192611,3,FE_2024_SeatMatrix.pdf,1261,false,
2024-25,FE,03222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,0322219110,Civil Engineering,30,13,15,2,0,0,0,,0,FE_2024_SeatMatrix.pdf,1262,false,
2024-25,FE,03222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,51,0322224510,Computer Engineering,60,17,31,3,9,0,0,0322224511,3,FE_2024_SeatMatrix.pdf,1263,false,
2024-25,FE,03222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,57,0322224610,Information Technology,60,22,31,4,3,0,0,0322224611,3,FE_2024_SeatMatrix.pdf,1264,false,
2024-25,FE,03222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,0322229310,Electrical Engineering,30,13,15,2,0,0,0,,0,FE_2024_SeatMatrix.pdf,1265,false,
2024-25,FE,03222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,0322260210,Automobile Engineering,30,13,15,2,0,0,0,,0,FE_2024_SeatMatrix.pdf,1266,false,
2024-25,FE,03222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,0322261210,Mechanical Engineering,30,13,15,2,0,0,0,,0,FE_2024_SeatMatrix.pdf,1267,false,
2024-25,FE,03222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,110,0322291110,Computer Science and Engineering(Artificial,120,42,61,7,10,0,0,0322291111,6,FE_2024_SeatMatrix.pdf,1268,false,
2024-25,FE,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,0322319110,Civil Engineering,60,14,31,3,12,0,0,,0,FE_2024_SeatMatrix.pdf,1269,false,
2024-25,FE,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,144,0322324510,Computer Engineering,180,44,92,8,36,0,0,0322324511,9,FE_2024_SeatMatrix.pdf,1270,false,
2024-25,FE,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,96,0322324610,Information Technology,120,30,61,5,24,0,0,0322324611,6,FE_2024_SeatMatrix.pdf,1271,false,
2024-25,FE,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,0322361210,Mechanical Engineering,60,14,31,3,12,0,0,,0,FE_2024_SeatMatrix.pdf,1272,false,
2024-25,FE,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,0322390010,Electronics and Computer Science,60,14,31,3,12,0,0,0322390011,3,FE_2024_SeatMatrix.pdf,1273,false,
2024-25,FE,03223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,0322392610,Electrical and Computer Engineering,60,14,31,3,12,0,0,0322392611,3,FE_2024_SeatMatrix.pdf,1274,false,
2024-25,FE,03224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",Un-Aided,Un-Aided,false,30,0322419110,Civil Engineering,30,25,0,5,0,0,3,,0,FE_2024_SeatMatrix.pdf,1275,false,
2024-25,FE,03224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",Un-Aided,Un-Aided,false,48,0322424510,Computer Engineering,60,39,0,9,12,0,6,0322424511,3,FE_2024_SeatMatrix.pdf,1276,false,
2024-25,FE,03224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",Un-Aided,Un-Aided,false,60,0322461210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1277,false,
2024-25,FE,03224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",Un-Aided,Un-Aided,false,48,0322491110,Computer Science and Engineering(Artificial,60,39,0,9,12,0,6,0322491111,3,FE_2024_SeatMatrix.pdf,1278,false,
2024-25,FE,03224,"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",Un-Aided,Un-Aided,false,60,0322492010,Computer Science and Engineering (Internet of,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,1279,false,
2024-25,FE,03257,"Vidya Prasarak Mandal's College of Engineering, Thane",Un-Aided,Un-Aided,false,48,0325724510,Computer Engineering,60,39,0,9,12,0,6,0325724511,3,FE_2024_SeatMatrix.pdf,1280,false,
2024-25,FE,03257,"Vidya Prasarak Mandal's College of Engineering, Thane",Un-Aided,Un-Aided,false,48,0325724610,Information Technology,60,39,0,9,12,0,6,0325724611,3,FE_2024_SeatMatrix.pdf,1281,false,
2024-25,FE,03257,"Vidya Prasarak Mandal's College of Engineering, Thane",Un-Aided,Un-Aided,false,57,0325729310,Electrical Engineering,60,48,0,9,3,0,6,0325729311,3,FE_2024_SeatMatrix.pdf,1282,false,
2024-25,FE,03257,"Vidya Prasarak Mandal's College of Engineering, Thane",Un-Aided,Un-Aided,false,57,0325737210,Electronics and Telecommunication Engg,60,48,0,9,3,0,6,0325737211,3,FE_2024_SeatMatrix.pdf,1283,false,
2024-25,FE,03257,"Vidya Prasarak Mandal's College of Engineering, Thane",Un-Aided,Un-Aided,false,54,0325791610,Automation and Robotics,60,45,0,9,6,0,6,0325791611,3,FE_2024_SeatMatrix.pdf,1284,false,
2024-25,FE,03277,Pravin Rohidas Patil College of Engineering & Technology,Un-Aided,Un-Aided,false,48,0327724510,Computer Engineering,60,39,0,9,12,0,6,0327724511,3,FE_2024_SeatMatrix.pdf,1285,false,
2024-25,FE,03277,Pravin Rohidas Patil College of Engineering & Technology,Un-Aided,Un-Aided,false,48,0327724610,Information Technology,60,39,0,9,12,0,6,0327724611,3,FE_2024_SeatMatrix.pdf,1286,false,
