academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I-Non,,39414,,88.3176594,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,26387,,92.2706158,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,GSTS,ST,GENERAL,STATE,I,,85674,,73.1347962,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,GNT1S,NT1,GENERAL,STATE,I,,35310,,89.6391842,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,GNT3S,NT3,GENERAL,STATE,I,,49949,,85.0571556,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,32705,,90.4110066,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,LOPENS,OPEN,LADIES,STATE,I,,28486,,91.6995640,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,LNT2S,NT2,LADIES,STATE,I,,70691,,78.4242636,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,TFWS,TFWS,SPECIAL,STATE,I,,36832,,89.1476381,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,81885,,74.0630785,FE_2025_CAP3_MH.pdf,2,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,HOME,GOBCH,OBC,GENERAL,HOME,I,,61965,,82.4696038,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,false,
