academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,source_file,source_page,needs_review,review_reason
2023-24,FE,5409,"Rajiv Gandhi College of Engineering, At Post Karjule Hariya Tal.Parner, Dist.Ahmednagar",Un-Aided,Un-Aided,false,120,540961210,Mechanical Engineering,120,102,0,18,0,1,12,540961211T,6,FE_2023_SeatMatrix.pdf,1514,false,
2023-24,FE,5411,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon.",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,60,541119110,Civil Engineering,60,25,31,4,0,0,0,,0,FE_2023_SeatMatrix.pdf,1515,false,
2023-24,FE,5411,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon.",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,120,541124510,Computer Engineering,120,50,61,9,0,0,0,541124511T,6,FE_2023_SeatMatrix.pdf,1516,false,
2023-24,FE,5411,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon.",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,541129310,Electrical Engineering,30,13,15,2,0,0,0,,0,FE_2023_SeatMatrix.pdf,1517,false,
2023-24,FE,5411,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon.",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,541137210,Electronics and Telecommunication Engg,30,13,15,2,0,0,0,,0,FE_2023_SeatMatrix.pdf,1518,false,
2023-24,FE,5411,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon.",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,60,541161210,Mechanical Engineering,60,25,31,4,0,0,0,,0,FE_2023_SeatMatrix.pdf,1519,false,
2023-24,FE,5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Un-Aided,Un-Aided,false,60,541819110,Civil Engineering,60,51,0,9,0,1,6,541819111T,3,FE_2023_SeatMatrix.pdf,1520,false,
2023-24,FE,5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Un-Aided,Un-Aided,false,96,541824510,Computer Engineering,120,78,0,18,24,1,12,541824511T,6,FE_2023_SeatMatrix.pdf,1521,false,
2023-24,FE,5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Un-Aided,Un-Aided,false,48,541826310,Artificial Intelligence (AI) and Data Science,60,39,0,9,12,0,6,541826311T,3,FE_2023_SeatMatrix.pdf,1522,false,
2023-24,FE,5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Un-Aided,Un-Aided,false,60,541829310,Electrical Engineering,60,51,0,9,0,1,6,541829311T,3,FE_2023_SeatMatrix.pdf,1523,false,
2023-24,FE,5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Un-Aided,Un-Aided,false,60,541861210,Mechanical Engineering,60,51,0,9,0,1,6,541861211T,3,FE_2023_SeatMatrix.pdf,1524,false,
2023-24,FE,5418,"Guru Gobind Singh College of Engineering & Research Centre, Nashik.",Un-Aided,Un-Aided,false,60,541891610,Automation and Robotics,60,51,0,9,0,1,6,541891611T,3,FE_2023_SeatMatrix.pdf,1525,false,
2023-24,FE,6004,"Government College of Engineering & Research, Avasari Khurd",Government,Government,false,60,600419110,Civil Engineering,60,60,0,0,0,1,6,600419111T,3,FE_2023_SeatMatrix.pdf,1526,false,
2023-24,FE,6004,"Government College of Engineering & Research, Avasari Khurd",Government,Government,false,60,600424510,Computer Engineering,60,60,0,0,0,1,6,600424511T,3,FE_2023_SeatMatrix.pdf,1527,false,
2023-24,FE,6004,"Government College of Engineering & Research, Avasari Khurd",Government,Government,false,60,600437210,Electronics and Telecommunication Engg,60,60,0,0,0,1,6,600437211T,3,FE_2023_SeatMatrix.pdf,1528,false,
2023-24,FE,6004,"Government College of Engineering & Research, Avasari Khurd",Government,Government,false,60,600446410,Instrumentation and Control Engineering,60,60,0,0,0,1,6,600446411T,3,FE_2023_SeatMatrix.pdf,1529,false,
2023-24,FE,6004,"Government College of Engineering & Research, Avasari Khurd",Government,Government,false,60,600460210,Automobile Engineering,60,60,0,0,0,1,6,600460211T,3,FE_2023_SeatMatrix.pdf,1530,false,
2023-24,FE,6004,"Government College of Engineering & Research, Avasari Khurd",Government,Government,false,60,600461210,Mechanical Engineering,60,60,0,0,0,1,6,600461211T,3,FE_2023_SeatMatrix.pdf,1531,false,
2023-24,FE,6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Un-Aided,Un-Aided,false,60,612219110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1532,false,
2023-24,FE,6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Un-Aided,Un-Aided,false,144,612224510,Computer Engineering,180,117,0,27,36,1,18,612224511T,9,FE_2023_SeatMatrix.pdf,1533,false,
2023-24,FE,6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Un-Aided,Un-Aided,false,60,612237210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,612237211T,3,FE_2023_SeatMatrix.pdf,1534,false,
2023-24,FE,6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Un-Aided,Un-Aided,false,120,612261210,Mechanical Engineering,120,102,0,18,0,1,12,,0,FE_2023_SeatMatrix.pdf,1535,false,
2023-24,FE,6122,"TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Un-Aided,Un-Aided,false,48,612291210,Computer Science and Engineering(Data Science),60,39,0,9,12,0,6,612291211T,3,FE_2023_SeatMatrix.pdf,1536,false,
2023-24,FE,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Un-Aided,Un-Aided,false,30,613819110,Civil Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1537,false,
2023-24,FE,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Un-Aided,Un-Aided,false,96,613824510,Computer Engineering,120,78,0,18,24,1,12,613824511T,6,FE_2023_SeatMatrix.pdf,1538,false,
2023-24,FE,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Un-Aided,Un-Aided,false,72,613824610,Information Technology,90,58,0,14,18,1,9,613824611T,5,FE_2023_SeatMatrix.pdf,1539,false,
2023-24,FE,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Un-Aided,Un-Aided,false,72,613826310,Artificial Intelligence (AI) and Data Science,90,58,0,14,18,1,9,613826311T,5,FE_2023_SeatMatrix.pdf,1540,false,
2023-24,FE,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Un-Aided,Un-Aided,false,48,613837210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,613837211T,3,FE_2023_SeatMatrix.pdf,1541,false,
2023-24,FE,6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune",Un-Aided,Un-Aided,false,30,613861210,Mechanical Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1542,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,144,613924510,Computer Engineering,180,117,0,27,36,1,18,613924511T,9,FE_2023_SeatMatrix.pdf,1543,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,96,613924610,Information Technology,120,78,0,18,24,1,12,613924611T,6,FE_2023_SeatMatrix.pdf,1544,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,120,613929310,Electrical Engineering,120,102,0,18,0,1,12,613929311T,6,FE_2023_SeatMatrix.pdf,1545,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,114,613937210,Electronics and Telecommunication Engg,120,96,0,18,6,1,12,613937211T,6,FE_2023_SeatMatrix.pdf,1546,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,180,613961210,Mechanical Engineering,180,153,0,27,0,2,18,613961211T,9,FE_2023_SeatMatrix.pdf,1547,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,48,613984410,Electronics and Computer Engineering,60,39,0,9,12,0,6,613984411T,3,FE_2023_SeatMatrix.pdf,1548,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,48,613992110,Artificial Intelligence and Machine Learning,60,39,0,9,12,0,6,613992111T,3,FE_2023_SeatMatrix.pdf,1549,false,
2023-24,FE,6139,"Progressive Education Society's Modern College of Engineering, Pune",Un-Aided,Un-Aided,false,96,613999510,Artificial Intelligence and Data Science,120,78,0,18,24,1,12,613999511T,6,FE_2023_SeatMatrix.pdf,1550,false,
2023-24,FE,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Un-Aided,Un-Aided,false,60,614419110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1551,false,
2023-24,FE,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Un-Aided,Un-Aided,false,120,614424510,Computer Engineering,150,97,0,23,30,1,15,614424511T,8,FE_2023_SeatMatrix.pdf,1552,false,
2023-24,FE,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Un-Aided,Un-Aided,false,72,614424610,Information Technology,90,58,0,14,18,1,9,614424611T,5,FE_2023_SeatMatrix.pdf,1553,false,
2023-24,FE,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Un-Aided,Un-Aided,false,24,614437210,Electronics and Telecommunication Engg,30,19,0,5,6,0,3,614437211T,2,FE_2023_SeatMatrix.pdf,1554,false,
2023-24,FE,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Un-Aided,Un-Aided,false,30,614461210,Mechanical Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1555,false,
2023-24,FE,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Un-Aided,Un-Aided,false,24,614492110,Artificial Intelligence and Machine Learning,30,19,0,5,6,0,3,614492111T,2,FE_2023_SeatMatrix.pdf,1556,false,
2023-24,FE,6144,"Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Un-Aided,Un-Aided,false,72,614499510,Artificial Intelligence and Data Science,90,58,0,14,18,1,9,614499511T,5,FE_2023_SeatMatrix.pdf,1557,false,
2023-24,FE,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",Un-Aided,Un-Aided,false,96,614524510,Computer Engineering,120,78,0,18,24,1,12,614524511T,6,FE_2023_SeatMatrix.pdf,1558,false,
2023-24,FE,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",Un-Aided,Un-Aided,false,96,614524610,Information Technology,120,78,0,18,24,1,12,614524611T,6,FE_2023_SeatMatrix.pdf,1559,false,
2023-24,FE,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",Un-Aided,Un-Aided,false,48,614526310,Artificial Intelligence (AI) and Data Science,60,39,0,9,12,0,6,614526311T,3,FE_2023_SeatMatrix.pdf,1560,false,
2023-24,FE,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",Un-Aided,Un-Aided,false,60,614529310,Electrical Engineering,60,51,0,9,0,1,6,614529311T,3,FE_2023_SeatMatrix.pdf,1561,false,
2023-24,FE,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",Un-Aided,Un-Aided,false,108,614537210,Electronics and Telecommunication Engg,120,90,0,18,12,1,12,614537211T,6,FE_2023_SeatMatrix.pdf,1562,false,
2023-24,FE,6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",Un-Aided,Un-Aided,false,120,614561210,Mechanical Engineering,120,102,0,18,0,1,12,,0,FE_2023_SeatMatrix.pdf,1563,false,
2023-24,FE,6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,614919110,Civil Engineering,60,25,31,4,0,0,0,,0,FE_2023_SeatMatrix.pdf,1564,false,
2023-24,FE,6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,96,614924510,Computer Engineering,120,30,61,5,24,0,0,614924511T,6,FE_2023_SeatMatrix.pdf,1565,false,
2023-24,FE,6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,48,614924610,Information Technology,60,14,31,3,12,0,0,614924611T,3,FE_2023_SeatMatrix.pdf,1566,false,
2023-24,FE,6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,614937210,Electronics and Telecommunication Engg,60,25,31,4,0,0,0,614937211T,3,FE_2023_SeatMatrix.pdf,1567,false,
2023-24,FE,6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,614961210,Mechanical Engineering,60,25,31,4,0,0,0,,0,FE_2023_SeatMatrix.pdf,1568,false,
2023-24,FE,6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,Un-Aided,false,96,615624510,Computer Engineering,120,78,0,18,24,1,12,615624511T,6,FE_2023_SeatMatrix.pdf,1569,false,
2023-24,FE,6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,Un-Aided,false,48,615624610,Information Technology,60,39,0,9,12,0,6,615624611T,3,FE_2023_SeatMatrix.pdf,1570,false,
2023-24,FE,6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,Un-Aided,false,57,615629310,Electrical Engineering,60,48,0,9,3,0,6,615629311T,3,FE_2023_SeatMatrix.pdf,1571,false,
2023-24,FE,6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,Un-Aided,false,96,615637210,Electronics and Telecommunication Engg,120,78,0,18,24,1,12,615637211T,6,FE_2023_SeatMatrix.pdf,1572,false,
2023-24,FE,6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,Un-Aided,false,114,615661210,Mechanical Engineering,120,96,0,18,6,1,12,615661211T,6,FE_2023_SeatMatrix.pdf,1573,false,
2023-24,FE,6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,Un-Aided,false,48,615699510,Artificial Intelligence and Data Science,60,39,0,9,12,0,6,615699511T,3,FE_2023_SeatMatrix.pdf,1574,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,60,617708210,Bio Technology,60,51,0,9,0,1,6,617708211T,3,FE_2023_SeatMatrix.pdf,1575,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,180,617719110,Civil Engineering,180,153,0,27,0,2,18,,0,FE_2023_SeatMatrix.pdf,1576,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,144,617724510,Computer Engineering,180,117,0,27,36,1,18,617724511T,9,FE_2023_SeatMatrix.pdf,1577,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,96,617724610,Information Technology,120,78,0,18,24,1,12,617724611T,6,FE_2023_SeatMatrix.pdf,1578,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,192,617737210,Electronics and Telecommunication Engg,240,156,0,36,48,2,24,617737211T,12,FE_2023_SeatMatrix.pdf,1579,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,60,617750710,Chemical Engineering,60,51,0,9,0,1,6,617750711T,3,FE_2023_SeatMatrix.pdf,1580,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,60,617760610,Production Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1581,false,
2023-24,FE,6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",Un-Aided,Un-Aided,false,300,617761210,Mechanical Engineering,300,255,0,45,0,3,30,617761211T,15,FE_2023_SeatMatrix.pdf,1582,false,
2023-24,FE,6178,"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Un-Aided,Un-Aided,false,240,617824510,Computer Engineering,300,195,0,45,60,2,30,617824511T,15,FE_2023_SeatMatrix.pdf,1583,false,
2023-24,FE,6178,"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Un-Aided,Un-Aided,false,96,617824610,Information Technology,120,78,0,18,24,1,12,617824611T,6,FE_2023_SeatMatrix.pdf,1584,false,
2023-24,FE,6178,"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Un-Aided,Un-Aided,false,240,617837210,Electronics and Telecommunication Engg,300,195,0,45,60,2,30,617837211T,15,FE_2023_SeatMatrix.pdf,1585,false,
2023-24,FE,6178,"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Un-Aided,Un-Aided,false,330,617861210,Mechanical Engineering,330,280,0,50,0,3,33,,0,FE_2023_SeatMatrix.pdf,1586,false,
2023-24,FE,6179,"Indira College of Engineering & Management, Pune",Un-Aided,Un-Aided,false,30,617919110,Civil Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1587,false,
2023-24,FE,6179,"Indira College of Engineering & Management, Pune",Un-Aided,Un-Aided,false,96,617924510,Computer Engineering,120,78,0,18,24,1,12,617924511T,6,FE_2023_SeatMatrix.pdf,1588,false,
2023-24,FE,6179,"Indira College of Engineering & Management, Pune",Un-Aided,Un-Aided,false,24,617937210,Electronics and Telecommunication Engg,30,19,0,5,6,0,3,617937211T,2,FE_2023_SeatMatrix.pdf,1589,false,
2023-24,FE,6179,"Indira College of Engineering & Management, Pune",Un-Aided,Un-Aided,false,60,617961210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1590,false,
2023-24,FE,6179,"Indira College of Engineering & Management, Pune",Un-Aided,Un-Aided,false,48,617999510,Artificial Intelligence and Data Science,60,39,0,9,12,0,6,617999511T,3,FE_2023_SeatMatrix.pdf,1591,false,
2023-24,FE,6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Un-Aided,Un-Aided,false,60,618219110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1592,false,
2023-24,FE,6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Un-Aided,Un-Aided,false,96,618224510,Computer Engineering,120,78,0,18,24,1,12,618224511T,6,FE_2023_SeatMatrix.pdf,1593,false,
2023-24,FE,6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Un-Aided,Un-Aided,false,48,618224610,Information Technology,60,39,0,9,12,0,6,618224611T,3,FE_2023_SeatMatrix.pdf,1594,false,
2023-24,FE,6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Un-Aided,Un-Aided,false,96,618237210,Electronics and Telecommunication Engg,120,78,0,18,24,1,12,618237211T,6,FE_2023_SeatMatrix.pdf,1595,false,
2023-24,FE,6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Un-Aided,Un-Aided,false,90,618261210,Mechanical Engineering,90,76,0,14,0,1,9,,0,FE_2023_SeatMatrix.pdf,1596,false,
2023-24,FE,6183,"Al-Ameen Educational and Medical Foundation, College of Engineering, Koregaon, Bhima",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,43,618324510,Computer Engineering,54,13,28,2,11,0,0,,0,FE_2023_SeatMatrix.pdf,1597,false,
2023-24,FE,6183,"Al-Ameen Educational and Medical Foundation, College of Engineering, Koregaon, Bhima",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,24,618337210,Electronics and Telecommunication Engg,30,8,15,1,6,0,0,,0,FE_2023_SeatMatrix.pdf,1598,false,
2023-24,FE,6183,"Al-Ameen Educational and Medical Foundation, College of Engineering, Koregaon, Bhima",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,43,618361210,Mechanical Engineering,54,13,28,2,11,0,0,,0,FE_2023_SeatMatrix.pdf,1599,false,
2023-24,FE,6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Un-Aided,Un-Aided,false,60,618419110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1600,false,
2023-24,FE,6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Un-Aided,Un-Aided,false,108,618424510,Computer Engineering,120,90,0,18,12,1,12,618424511T,6,FE_2023_SeatMatrix.pdf,1601,false,
2023-24,FE,6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Un-Aided,Un-Aided,false,60,618424610,Information Technology,60,51,0,9,0,1,6,618424611T,3,FE_2023_SeatMatrix.pdf,1602,false,
2023-24,FE,6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Un-Aided,Un-Aided,false,60,618429310,Electrical Engineering,60,51,0,9,0,1,6,618429311T,3,FE_2023_SeatMatrix.pdf,1603,false,
2023-24,FE,6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Un-Aided,Un-Aided,false,60,618437210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,618437211T,3,FE_2023_SeatMatrix.pdf,1604,false,
2023-24,FE,6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Un-Aided,Un-Aided,false,60,618461210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1605,false,
2023-24,FE,6185,Sinhgad Institute of Technology,Un-Aided,Un-Aided,false,144,618524510,Computer Engineering,180,117,0,27,36,1,18,618524511T,9,FE_2023_SeatMatrix.pdf,1606,false,
2023-24,FE,6185,Sinhgad Institute of Technology,Un-Aided,Un-Aided,false,48,618524610,Information Technology,60,39,0,9,12,0,6,618524611T,3,FE_2023_SeatMatrix.pdf,1607,false,
2023-24,FE,6185,Sinhgad Institute of Technology,Un-Aided,Un-Aided,false,60,618529310,Electrical Engineering,60,51,0,9,0,1,6,618529311T,3,FE_2023_SeatMatrix.pdf,1608,false,
2023-24,FE,6185,Sinhgad Institute of Technology,Un-Aided,Un-Aided,false,108,618537210,Electronics and Telecommunication Engg,120,90,0,18,12,1,12,618537211T,6,FE_2023_SeatMatrix.pdf,1609,false,
2023-24,FE,6185,Sinhgad Institute of Technology,Un-Aided,Un-Aided,false,210,618561210,Mechanical Engineering,210,178,0,32,0,2,21,,0,FE_2023_SeatMatrix.pdf,1610,false,
2023-24,FE,6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",Un-Aided,Un-Aided,false,90,618719110,Civil Engineering,90,76,0,14,0,1,9,,0,FE_2023_SeatMatrix.pdf,1611,false,
2023-24,FE,6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",Un-Aided,Un-Aided,false,144,618724510,Computer Engineering,180,117,0,27,36,1,18,618724511T,9,FE_2023_SeatMatrix.pdf,1612,false,
2023-24,FE,6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",Un-Aided,Un-Aided,false,48,618724610,Information Technology,60,39,0,9,12,0,6,618724611T,3,FE_2023_SeatMatrix.pdf,1613,false,
2023-24,FE,6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",Un-Aided,Un-Aided,false,96,618737210,Electronics and Telecommunication Engg,120,78,0,18,24,1,12,618737211T,6,FE_2023_SeatMatrix.pdf,1614,false,
2023-24,FE,6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",Un-Aided,Un-Aided,false,150,618761210,Mechanical Engineering,150,127,0,23,0,1,15,,0,FE_2023_SeatMatrix.pdf,1615,false,
2023-24,FE,6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Un-Aided,Un-Aided,false,60,620319110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1616,false,
2023-24,FE,6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Un-Aided,Un-Aided,false,96,620324510,Computer Engineering,120,78,0,18,24,1,12,620324511T,6,FE_2023_SeatMatrix.pdf,1617,false,
2023-24,FE,6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Un-Aided,Un-Aided,false,60,620361210,Mechanical Engineering,60,51,0,9,0,1,6,620361211T,3,FE_2023_SeatMatrix.pdf,1618,false,
2023-24,FE,6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Un-Aided,Un-Aided,false,57,620362410,Mechatronics Engineering,60,48,0,9,3,0,6,620362411T,3,FE_2023_SeatMatrix.pdf,1619,false,
2023-24,FE,6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Un-Aided,Un-Aided,false,48,620399510,Artificial Intelligence and Data Science,60,39,0,9,12,0,6,620399511T,3,FE_2023_SeatMatrix.pdf,1620,false,
2023-24,FE,6206,"Pune District Education Association's College of Engineering, Pune",Un-Aided,Un-Aided,false,144,620624510,Computer Engineering,180,117,0,27,36,1,18,620624511T,9,FE_2023_SeatMatrix.pdf,1621,false,
2023-24,FE,6206,"Pune District Education Association's College of Engineering, Pune",Un-Aided,Un-Aided,false,48,620624610,Information Technology,60,39,0,9,12,0,6,620624611T,3,FE_2023_SeatMatrix.pdf,1622,false,
2023-24,FE,6206,"Pune District Education Association's College of Engineering, Pune",Un-Aided,Un-Aided,false,60,620637210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,620637211T,3,FE_2023_SeatMatrix.pdf,1623,false,
2023-24,FE,6206,"Pune District Education Association's College of Engineering, Pune",Un-Aided,Un-Aided,false,60,620661210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1624,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,120,620719110,Civil Engineering,120,102,0,18,0,1,12,620719111T,6,FE_2023_SeatMatrix.pdf,1625,false,
2023-24,FE,6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",Un-Aided,Un-Aided,false,192,620724510,Computer Engineering,240,156,0,36,48,2,24,620724511T,12,FE_2023_SeatMatrix.pdf,1626,false,
